ID,item_cnt_month
8145,1.1767915
8146,1.2005622
8147,1.1413971
8148,1.4137429
8149,1.1413971
8150,1.1695712
8151,1.2224331
8152,1.2224331
8153,1.2224331
8154,1.1162577
8155,1.2185364
8156,1.1692615
8157,1.1698428
8158,1.1581669
8159,1.1581669
8160,1.4055622
8161,1.1205829
8162,1.5530113
8163,1.23935
8164,1.23935
8165,1.2524939
8166,1.217308
8167,1.1060362
8168,1.1599305
8169,1.184859
8170,1.1645561
8171,1.2073311
8172,1.2073311
8173,1.1430658
8174,1.3360022
8175,1.12803
8176,1.4640722
8177,1.2013758
8178,1.12803
8179,1.1725595
8180,1.444188
8181,1.1866957
8182,1.1866957
8183,0.970972
8184,1.301618
8185,1.2068881
8186,1.1519709
8187,1.2832526
8188,1.1793792
8189,1.1793792
8190,1.2832526
8191,1.3547013
8192,1.1890699
8193,1.2209154
8194,1.121611
8195,1.1560334
8196,1.1560334
8197,1.1708586
8198,1.2586246
8199,1.1413971
8200,1.2028936
8201,1.1966981
8202,1.1821773
8203,1.1821773
8204,1.1821773
8205,1.1821773
8206,1.1821773
8207,1.1821773
8208,1.1821773
8209,1.1821773
8210,1.1821773
8211,1.1821773
8212,1.1821773
8213,1.1821773
8214,1.2286007
8215,1.3553263
8216,1.192034
8217,1.1793244
8218,1.2935802
8219,1.2935802
8220,1.2361457
8221,1.2361457
8222,1.154911
8223,1.154911
8224,1.2073311
8225,1.154911
8226,1.2085532
8227,1.151071
8228,1.1589949
8229,1.2073311
8230,1.3640885
8231,1.2016989
8232,1.2016989
8233,1.1853173
8234,1.1853173
8235,1.9041972
8236,1.2548739
8237,1.3427749
8238,1.1455085
8239,1.154911
8240,1.2498544
8241,1.3676097
8242,1.5530113
8243,1.1886268
8244,1.2362127
8245,1.1930611
8246,1.2236669
8247,1.1952077
8248,1.1603682
8249,1.2452284
8250,1.1739599
8251,1.1693206
8252,1.1992275
8253,1.4680848
8254,1.0859424
8255,1.1149662
8256,1.2262125
8257,1.0792258
8258,1.437312
8259,1.2443519
8260,1.1498791
8261,1.1498791
8262,1.1345744
8263,1.1923386
8264,1.1804094
8265,1.1804094
8266,1.2370563
8267,1.3762741
8268,1.2452284
8269,3.2853222
8270,3.2853222
8271,3.2853222
8272,1.2601055
8273,3.3395047
8274,3.3395047
8275,3.3395047
8276,1.1939855
8277,3.3395047
8278,1.1388401
8279,1.1388401
8280,1.1426607
8281,1.2247486
8282,1.1426607
8283,3.3395047
8284,1.3153183
8285,1.2272223
8286,1.1923263
8287,1.1923263
8288,1.1923263
8289,1.1313306
8290,1.1426607
8291,1.167393
8292,3.3255866
8293,3.3255866
8294,3.3255866
8295,3.2891138
8296,3.2891138
8297,1.2314386
8298,1.2314386
8299,1.2314386
8300,1.5082024
8301,1.147952
8302,1.1879705
8303,1.2560961
8304,1.187858
8305,1.1782184
8306,1.2199045
8307,1.1728294
8308,1.1359076
8309,1.1827635
8310,1.1205829
8311,1.1939855
8312,1.1803
8313,1.151071
8314,1.1665545
8315,1.1473848
8316,1.1473848
8317,3.307539
8318,1.181015
8319,1.2073311
8320,1.1927404
8321,1.1310307
8322,1.2159823
8323,1.1819012
8324,1.1611526
8325,3.3255866
8326,1.2722771
8327,1.1039598
8328,1.2856797
8329,1.2994351
8330,1.2158451
8331,1.1936244
8332,1.1701992
8333,1.1701992
8334,1.2922268
8335,1.3063599
8336,1.3063599
8337,1.3063599
8338,1.3063599
8339,1.3063599
8340,1.1604805
8341,3.3255866
8342,1.2353404
8343,1.3063599
8344,1.2268434
8345,1.1589011
8346,1.2302475
8347,1.2201033
8348,1.9532708
8349,1.3063599
8350,1.3063599
8351,1.3063599
8352,1.3063599
8353,1.3063599
8354,1.3063599
8355,1.3063599
8356,1.3063599
8357,1.3063599
8358,1.3741122
8359,1.1961836
8360,1.2003525
8361,1.1961836
8362,1.392442
8363,1.1961836
8364,1.3063599
8365,1.3063599
8366,1.3063599
8367,1.3063599
8368,1.3063599
8369,1.3063599
8370,1.3063599
8371,1.3063599
8372,1.3063599
8373,1.2419125
8374,1.2062625
8375,3.2891138
8376,3.2891138
8377,3.2891138
8378,1.2808101
8379,1.2300807
8380,1.199008
8381,1.1671182
8382,1.199008
8383,1.199008
8384,1.199008
8385,1.199008
8386,1.199008
8387,1.2380852
8388,1.2294832
8389,4.8104177
8390,1.2126988
8391,1.2875065
8392,1.2875065
8393,1.2875065
8394,1.2875065
8395,1.2353404
8396,1.2875065
8397,1.2126988
8398,3.3255866
8399,1.3063599
8400,3.3255866
8401,3.3255866
8402,3.3255866
8403,3.3255866
8404,1.199008
8405,1.2138476
8406,1.1589011
8407,1.1589011
8408,1.2109168
8409,1.4582143
8410,1.1933608
8411,1.215361
8412,1.1933608
8413,1.1999329
8414,1.1933608
8415,1.2039231
8416,1.1877952
8417,1.2834003
8418,1.2402775
8419,1.1645842
8420,1.1840891
8421,1.200217
8422,1.1840891
8423,1.2138476
8424,1.2138476
8425,1.2138476
8426,1.1648912
8427,1.1648912
8428,1.18793
8429,1.18793
8430,1.18793
8431,1.2138476
8432,1.3021083
8433,1.2138476
8434,1.2138476
8435,1.2138476
8436,1.2800213
8437,1.2104952
8438,1.3063599
8439,1.3063599
8440,1.3063599
8441,1.2594634
8442,1.2601622
8443,1.2601622
8444,1.134628
8445,1.1959122
8446,1.2601622
8447,1.207373
8448,1.2334985
8449,1.3063599
8450,1.3063599
8451,1.3063599
8452,1.6410964
8453,1.1959122
8454,3.31307
8455,1.1665545
8456,1.1473848
8457,1.1205829
8458,1.0848207
8459,1.1608001
8460,1.1251208
8461,1.1251208
8462,1.1205829
8463,1.1473008
8464,1.1371213
8465,1.1603682
8466,1.13805
8467,3.3395047
8468,1.0698622
8469,1.0698622
8470,1.0698622
8471,1.1349417
8472,1.1751616
8473,1.1641889
8474,1.1426607
8475,1.1426607
8476,1.1426607
8477,1.0985446
8478,1.1603682
8479,1.1603682
8480,1.1388401
8481,1.1603682
8482,1.1371213
8483,1.1371213
8484,1.1426607
8485,1.0985446
8486,1.1857922
8487,1.1599305
8488,1.217308
8489,1.2253108
8490,1.2079796
8491,1.1827635
8492,1.1827635
8493,1.1827635
8494,1.1305425
8495,1.184859
8496,1.184859
8497,1.1846795
8498,1.217308
8499,1.1939855
8500,1.1939855
8501,1.1939855
8502,1.1939855
8503,1.1939855
8504,1.1939855
8505,1.1589581
8506,1.1939855
8507,1.2266451
8508,1.1939855
8509,1.0985446
8510,1.0985446
8511,1.1640043
8512,1.1640043
8513,1.1430658
8514,1.1430658
8515,1.1589949
8516,1.2078192
8517,1.2134014
8518,1.2134014
8519,1.217308
8520,1.1430658
8521,1.1803
8522,1.1333568
8523,1.151071
8524,1.151071
8525,1.151071
8526,1.1851572
8527,1.2234341
8528,1.1824948
8529,1.1824948
8530,1.2063307
8531,1.1824948
8532,1.1824948
8533,1.1522288
8534,1.2236669
8535,1.2314386
8536,1.1824948
8537,1.2540927
8538,1.5443101
8539,1.2161068
8540,1.2161068
8541,1.1886268
8542,1.2775204
8543,1.2297989
8544,1.1942261
8545,1.2057189
8546,1.1995869
8547,1.1995869
8548,1.1684867
8549,1.147952
8550,1.147952
8551,1.147952
8552,1.2297989
8553,1.191473
8554,1.5082024
8555,1.2452284
8556,1.1923263
8557,1.1923263
8558,1.2272223
8559,1.261895
8560,1.2483574
8561,1.752378
8562,1.2853656
8563,1.2853656
8564,1.2272223
8565,1.2272223
8566,1.2272223
8567,1.2272223
8568,1.2601055
8569,1.1581669
8570,3.2853222
8571,1.1581669
8572,1.1764907
8573,1.1185892
8574,3.2853222
8575,1.1156229
8576,1.1832011
8577,1.1126477
8578,1.4867193
8579,1.2601055
8580,1.2601055
8581,1.2601055
8582,1.2601055
8583,1.2469559
8584,1.1632099
8585,1.2151896
8586,1.3553263
8587,1.2151896
8588,1.2127072
8589,1.2441542
8590,1.2384231
8591,1.2503182
8592,1.2469559
8593,1.1966981
8594,1.3586886
8595,1.1966981
8596,1.1263602
8597,1.1844367
8598,1.2256603
8599,1.1729257
8600,1.2028936
8601,1.3839812
8602,1.2256603
8603,1.2018574
8604,1.2109294
8605,1.1111096
8606,1.3665053
8607,1.2397778
8608,1.2379992
8609,1.1733156
8610,1.3445842
8611,1.254438
8612,1.374851
8613,1.2024705
8614,1.2249303
8615,1.2361457
8616,2.1772568
8617,1.377432
8618,1.3094704
8619,1.2539972
8620,1.2539972
8621,1.2539972
8622,1.2539972
8623,1.2539972
8624,1.2539972
8625,1.2539972
8626,1.18748
8627,1.18748
8628,1.18748
8629,1.18748
8630,1.18748
8631,1.2539972
8632,1.2539972
8633,1.2539972
8634,1.2539972
8635,1.2539972
8636,1.2539972
8637,1.2539972
8638,1.2539972
8639,1.2539972
8640,1.2539972
8641,1.2539972
8642,1.2539972
8643,1.229797
8644,1.229797
8645,1.2662534
8646,1.2577604
8647,1.2577604
8648,1.2332356
8649,1.2662534
8650,1.2585217
8651,1.2585217
8652,1.2585217
8653,1.2585217
8654,1.2662534
8655,1.2722771
8656,1.2722771
8657,1.2722771
8658,1.2722771
8659,1.2585217
8660,1.2585217
8661,1.171344
8662,1.2375182
8663,1.2722771
8664,1.1039598
8665,1.23694
8666,1.23694
8667,1.2208633
8668,1.23694
8669,1.2155701
8670,1.2722771
8671,1.3511502
8672,1.3511502
8673,1.3511502
8674,1.229797
8675,1.2585217
8676,1.2856797
8677,1.2856797
8678,1.2856797
8679,1.2151337
8680,1.2994351
8681,1.2994351
8682,1.2994351
8683,1.2994351
8684,1.2526686
8685,1.2526686
8686,1.2097079
8687,1.2856797
8688,1.2215793
8689,1.1308384
8690,1.2510582
8691,1.174037
8692,1.174037
8693,1.1486185
8694,1.26452
8695,1.2170048
8696,1.2257489
8697,1.2180172
8698,1.2180172
8699,1.1913095
8700,1.1727911
8701,1.2111303
8702,1.3074869
8703,1.3074869
8704,1.3074869
8705,1.2044644
8706,1.2215078
8707,1.2974892
8708,1.2974892
8709,1.2974892
8710,1.3106061
8711,1.3106061
8712,1.3106061
8713,1.3106061
8714,1.3106061
8715,1.3355671
8716,1.2637151
8717,1.2064786
8718,1.2064786
8719,1.3666826
8720,1.3106061
8721,1.2515687
8722,1.3214006
8723,1.2515687
8724,1.2515687
8725,1.2249337
8726,1.2653241
8727,1.3214006
8728,1.1687347
8729,1.1687347
8730,1.1687347
8731,1.1687347
8732,1.1687347
8733,1.1687347
8734,1.1687347
8735,1.1687347
8736,1.1936244
8737,1.2100961
8738,1.2035282
8739,1.2244316
8740,1.2244316
8741,1.2244316
8742,1.1906168
8743,1.2058526
8744,1.1906168
8745,1.1906168
8746,1.2058526
8747,1.1730744
8748,1.1730744
8749,1.1730744
8750,1.1730744
8751,1.2112328
8752,1.1701992
8753,1.3666826
8754,1.2968507
8755,1.2112328
8756,1.1701992
8757,1.2112328
8758,1.2112328
8759,1.2968507
8760,1.2968507
8761,1.2058526
8762,1.2058526
8763,1.2249882
8764,1.2197586
8765,1.1041197
8766,1.2004383
8767,1.1728294
8768,1.1581669
8769,1.2483574
8770,1.2297989
8771,1.2272223
8772,1.1863793
8773,1.3409264
8774,1.2102166
8775,1.0656778
8776,1.1293706
8777,1.1897327
8778,1.3645031
8779,1.2886245
8780,1.2886245
8781,1.2391945
8782,1.695731
8783,1.173201
8784,1.3649056
8785,1.2706312
8786,1.2706312
8787,3.2891138
8788,1.187836
8789,1.1604805
8790,1.2666179
8791,1.1840891
8792,2.7481775
8793,1.2138476
8794,1.2598352
8795,1.2405226
8796,1.3063599
8797,1.3063599
8798,1.2667344
8799,1.2272223
8800,1.1728294
8801,1.1498791
8802,1.2528943
8803,1.1426607
8804,1.23935
8805,1.0615903
8806,3.857026
8807,1.1691425
8808,1.2361457
8809,1.201747
8810,1.3722719
8811,1.7468619
8812,1.2259083
8813,1.2234395
8814,1.1674391
8815,1.1966981
8816,1.1594396
8817,1.2847106
8818,1.2524477
8819,1.224194
8820,1.3127043
8821,1.1953963
8822,1.3586886
8823,1.2198464
8824,1.1708014
8825,1.2259083
8826,1.2637151
8827,1.2234395
8828,1.2151896
8829,1.1603682
8830,1.1580737
8831,1.2272223
8832,1.1580737
8833,1.2370563
8834,1.1430658
8835,1.2073311
8836,1.154911
8837,1.1305425
8838,1.2153338
8839,1.2073311
8840,1.1512169
8841,2.1349847
8842,2.1349847
8843,1.1124138
8844,1.184859
8845,1.1524215
8846,1.1310307
8847,1.164888
8848,1.235719
8849,1.0814062
8850,1.5530113
8851,1.1961836
8852,1.1961836
8853,1.1961836
8854,1.1919173
8855,1.1897289
8856,1.1897289
8857,1.2123579
8858,1.167393
8859,1.167393
8860,1.147952
8861,1.1886268
8862,1.1503009
8863,1.2845887
8864,1.2875065
8865,1.2875065
8866,1.2126988
8867,1.2046425
8868,1.0814062
8869,1.0615903
8870,1.1055638
8871,1.1958632
8872,1.2886245
8873,1.0620569
8874,1.3920794
8875,1.0355027
8876,1.1041197
8877,1.1359076
8878,1.1937605
8879,1.1641008
8880,1.1842371
8881,1.0615903
8882,1.219784
8883,3.2438803
8884,1.3341386
8885,1.2012163
8886,1.2004383
8887,1.1956807
8888,0.98676777
8889,1.3233241
8890,0.98676777
8891,1.0596141
8892,1.0596141
8893,1.136677
8894,1.0293392
8895,1.0293392
8896,1.1728294
8897,1.145325
8898,1.1804094
8899,1.2622887
8900,1.1468285
8901,1.1504351
8902,1.288413
8903,1.3409264
8904,1.1142591
8905,1.1142591
8906,1.2594512
8907,1.2671834
8908,1.254438
8909,1.1111096
8910,1.2259198
8911,1.1886268
8912,1.167393
8913,1.2366176
8914,1.2155701
8915,1.2994351
8916,1.3216085
8917,1.1804094
8918,1.1897327
8919,1.2034851
8920,1.1682246
8921,1.1866957
8922,1.175851
8923,1.1939855
8924,1.2266451
8925,1.1366129
8926,1.1405195
8927,1.1156229
8928,1.1305425
8929,1.1305425
8930,1.2821048
8931,1.2276692
8932,1.2010136
8933,1.1824199
8934,1.2252724
8935,1.1579705
8936,1.1846998
8937,1.1426607
8938,1.1580737
8939,1.1060362
8940,1.2079796
8941,3.307539
8942,1.1454204
8943,1.1333568
8944,1.1305425
8945,1.1156229
8946,1.0942613
8947,1.1886268
8948,1.1156229
8949,1.1156229
8950,1.118757
8951,1.1804094
8952,1.2622887
8953,1.2622887
8954,1.1725595
8955,1.1777672
8956,1.2012163
8957,1.1842371
8958,1.2197586
8959,1.1305425
8960,1.1342145
8961,1.1498791
8962,1.1728294
8963,1.1641008
8964,1.2506955
8965,1.3038435
8966,1.2722771
8967,1.2076386
8968,1.1499383
8969,1.2300807
8970,3.3255866
8971,1.2138476
8972,1.2138476
8973,1.2138476
8974,1.2138476
8975,1.2138476
8976,1.2276031
8977,1.2988513
8978,1.1840891
8979,1.2834003
8980,1.2834003
8981,1.1992275
8982,1.444188
8983,1.1643754
8984,1.3040073
8985,1.3040073
8986,1.2722771
8987,1.2131317
8988,1.3355671
8989,1.2863978
8990,1.3106061
8991,1.2268434
8992,1.2183882
8993,1.2183882
8994,1.1961836
8995,3.2891138
8996,1.2419125
8997,1.2353404
8998,1.4819341
8999,1.492086
9000,1.3021083
9001,1.2151337
9002,1.1999329
9003,1.1933608
9004,1.1711563
9005,2.0418456
9006,1.1775271
9007,1.1504351
9008,1.073388
9009,1.1581323
9010,1.444188
9011,1.2359353
9012,1.0827416
9013,1.2068881
9014,1.1209918
9015,1.1706643
9016,1.1706643
9017,1.1359813
9018,1.264727
9019,1.2361457
9020,1.2361603
9021,1.1706655
9022,1.2138968
9023,1.2022927
9024,1.2103871
9025,1.2161891
9026,1.2503182
9027,1.0224684
9028,1.2076386
9029,1.1927595
9030,1.2469559
9031,1.2469559
9032,1.2151896
9033,1.3586886
9034,1.1999329
9035,1.2259198
9036,1.1730744
9037,1.2172836
9038,1.3666826
9039,1.1654415
9040,1.2112598
9041,1.2215078
9042,1.229797
9043,1.1294317
9044,1.3470744
9045,1.1965053
9046,1.2230644
9047,1.2103871
9048,16.147583
9049,1.1695712
9050,1.1398677
9051,1.1708014
9052,1.1863004
9053,1.1793244
9054,1.3553263
9055,1.154911
9056,1.1959976
9057,1.2222924
9058,1.1442192
9059,1.157089
9060,1.2201573
9061,1.167393
9062,1.2126988
9063,1.2419125
9064,1.2419125
9065,1.13805
9066,1.2089912
9067,1.4786087
9068,1.2102723
9069,1.1828057
9070,1.1569531
9071,1.1728294
9072,1.2886245
9073,1.118757
9074,1.256623
9075,1.2394588
9076,1.2286007
9077,1.2286007
9078,1.2252384
9079,1.1382755
9080,1.1989616
9081,1.224194
9082,1.24663
9083,1.210329
9084,1.2153338
9085,1.0814062
9086,1.1124138
9087,1.1431594
9088,1.0698622
9089,1.1641889
9090,1.2622887
9091,1.1728294
9092,1.1498791
9093,1.2310729
9094,1.3063599
9095,1.2816623
9096,1.2783602
9097,1.2236669
9098,1.0980768
9099,1.0980768
9100,1.0980768
9101,1.1824948
9102,3.3255866
9103,1.321634
9104,1.2004299
9105,1.1735758
9106,1.1821773
9107,1.2653241
9108,0.9118365
9109,1.3409264
9110,1.2935802
9111,1.1693523
9112,1.0158905
9113,1.2622887
9114,1.1804094
9115,1.2451594
9116,1.1720364
9117,1.0994698
9118,1.2850995
9119,1.2735627
9120,1.245629
9121,1.1509277
9122,1.1814499
9123,1.1412451
9124,1.1412451
9125,1.1412451
9126,1.2560961
9127,1.2272223
9128,1.2483574
9129,1.2452284
9130,1.1603682
9131,1.4018453
9132,1.1816595
9133,1.2208163
9134,1.201747
9135,1.2504232
9136,1.2013758
9137,1.1804094
9138,1.3013752
9139,1.2372004
9140,1.0862379
9141,1.1959122
9142,1.358368
9143,1.1156229
9144,1.1604805
9145,1.219634
9146,1.1870329
9147,1.2509339
9148,1.1978344
9149,1.2994351
9150,1.272144
9151,1.2359319
9152,1.3738945
9153,1.2289785
9154,1.1965053
9155,1.2441542
9156,1.2384231
9157,1.2384231
9158,1.2872213
9159,1.3608457
9160,1.1753026
9161,1.1621482
9162,1.3477523
9163,1.2209154
9164,1.1951092
9165,1.2272223
9166,1.23935
9167,1.1426607
9168,1.0985446
9169,1.2974892
9170,1.2317727
9171,1.2856797
9172,1.3074869
9173,1.2076386
9174,1.3063599
9175,1.3313386
9176,1.6410964
9177,1.1890699
9178,1.3545967
9179,1.2015977
9180,1.9445084
9181,1.1932733
9182,1.3128084
9183,1.1039598
9184,1.2968507
9185,1.246991
9186,1.3074869
9187,1.2354064
9188,1.2246894
9189,1.1708014
9190,1.1966981
9191,1.1966981
9192,1.2252724
9193,1.1698428
9194,1.1176051
9195,1.2252724
9196,1.1816739
9197,1.235891
9198,1.2548739
9199,1.1736344
9200,1.2443519
9201,1.1070114
9202,1.2164804
9203,1.2443519
9204,1.1755916
9205,1.1342145
9206,1.2192091
9207,1.2192091
9208,1.0957611
9209,1.20285
9210,1.2603503
9211,1.2954822
9212,1.0570623
9213,1.1305425
9214,1.2073311
9215,1.0877676
9216,1.1630282
9217,1.1630282
9218,1.1702248
9219,1.2153338
9220,1.2166952
9221,1.2166952
9222,1.2336121
9223,1.2336121
9224,1.23935
9225,1.2201573
9226,1.2016989
9227,1.3341386
9228,1.146448
9229,1.2201573
9230,1.157089
9231,1.2237957
9232,1.2237957
9233,1.157089
9234,1.1483485
9235,1.2201573
9236,1.0039835
9237,1.8944321
9238,1.0867264
9239,1.1113567
9240,1.0472038
9241,1.1569531
9242,1.2622887
9243,1.2739619
9244,1.1804094
9245,1.1804094
9246,1.1804094
9247,1.1804094
9248,1.1804094
9249,1.1804094
9250,1.1746281
9251,1.1746281
9252,1.2352296
9253,1.1498791
9254,1.1498791
9255,1.1728294
9256,1.1952991
9257,1.1360034
9258,1.0293392
9259,1.0293392
9260,1.0293392
9261,1.0293392
9262,1.0293392
9263,3.1798391
9264,1.0293392
9265,1.0293392
9266,0.98676777
9267,1.0293392
9268,1.1687347
9269,1.2234395
9270,1.1688353
9271,1.229797
9272,1.2381871
9273,1.2197527
9274,1.2197527
9275,1.2197527
9276,1.1412451
9277,1.1746281
9278,1.1746281
9279,1.1728294
9280,1.2224331
9281,1.1804094
9282,0.9798777
9283,1.1804094
9284,1.2433966
9285,1.1773435
9286,1.2272223
9287,1.1802766
9288,1.2057189
9289,1.2077345
9290,1.2601055
9291,1.2161068
9292,1.2540927
9293,1.2761905
9294,1.1934553
9295,1.0985446
9296,1.0698622
9297,1.1473848
9298,1.3063599
9299,1.3063599
9300,1.3063599
9301,1.3063599
9302,1.3063599
9303,1.3063599
9304,1.1989636
9305,2.0921955
9306,1.1342145
9307,1.1342145
9308,1.1512169
9309,1.0814062
9310,1.1124138
9311,1.0814062
9312,1.0615903
9313,1.3412831
9314,1.145325
9315,1.2622887
9316,1.1625663
9317,1.095681
9318,0.98676777
9319,1.1728294
9320,1.1804094
9321,1.1431594
9322,1.2201573
9323,1.0854335
9324,1.1893605
9325,1.1796365
9326,1.2166952
9327,1.2166952
9328,1.2224331
9329,1.1839563
9330,1.1842371
9331,1.1698248
9332,1.2994351
9333,1.1597067
9334,1.2662534
9335,1.1039598
9336,1.1039598
9337,1.1597067
9338,1.1597067
9339,1.2138476
9340,1.2598352
9341,1.26452
9342,1.2001959
9343,1.247868
9344,1.3452107
9345,1.1832011
9346,1.1800622
9347,1.2314386
9348,1.2540927
9349,1.1654118
9350,1.1939855
9351,1.1939855
9352,1.151071
9353,1.2001864
9354,1.2078192
9355,1.13805
9356,1.0698622
9357,1.1426607
9358,1.1641889
9359,1.1426607
9360,1.1371213
9361,1.1933608
9362,1.3007764
9363,1.178914
9364,1.1435989
9365,1.3553263
9366,1.2017531
9367,1.1388401
9368,1.153769
9369,1.1698428
9370,1.1728294
9371,1.2994351
9372,1.3666826
9373,1.1841892
9374,1.2419125
9375,1.2003525
9376,1.2323053
9377,1.3171735
9378,1.2332356
9379,1.1863004
9380,1.1953963
9381,1.1906168
9382,1.229797
9383,1.2968507
9384,1.2276692
9385,1.5661355
9386,1.2314386
9387,1.1886268
9388,1.2300807
9389,1.13041
9390,1.1802766
9391,1.1923263
9392,1.3762741
9393,1.1641889
9394,1.3861209
9395,1.3861209
9396,1.3861209
9397,1.3861209
9398,1.3861209
9399,1.3314009
9400,1.3755649
9401,1.3755649
9402,1.3877453
9403,1.286214
9404,1.3877453
9405,1.3877453
9406,1.3877453
9407,1.3877453
9408,1.3877453
9409,1.3877453
9410,1.3877453
9411,4.929883
9412,1.2203252
9413,1.2203252
9414,1.2659242
9415,1.297059
9416,1.2722242
9417,1.3039956
9418,1.2180758
9419,1.3039956
9420,1.2203252
9421,4.929883
9422,4.929883
9423,1.2162304
9424,1.2162304
9425,1.2203252
9426,1.2203252
9427,1.286214
9428,1.2403791
9429,1.2403791
9430,1.2403791
9431,1.3338467
9432,1.3185929
9433,1.3185929
9434,1.3185929
9435,1.55165
9436,1.55165
9437,1.2926753
9438,1.2926753
9439,1.2926753
9440,1.2294397
9441,1.2926753
9442,1.2982138
9443,1.2539475
9444,1.2539475
9445,1.2553213
9446,1.4997253
9447,1.3269905
9448,1.4997253
9449,1.2982138
9450,1.2982138
9451,1.2982138
9452,1.2952484
9453,1.1575936
9454,1.3071434
9455,1.3071434
9456,1.1955929
9457,1.3071434
9458,1.3071434
9459,1.3071434
9460,1.3071434
9461,1.3037812
9462,1.3037812
9463,1.1685718
9464,1.2952484
9465,1.2952484
9466,1.2952484
9467,1.2952484
9468,1.2952484
9469,1.1314634
9470,1.2810133
9471,1.1303877
9472,1.1303877
9473,1.094923
9474,1.2507504
9475,1.3826033
9476,1.2962078
9477,1.145395
9478,1.145395
9479,1.333927
9480,1.333927
9481,1.333927
9482,1.145395
9483,1.2810133
9484,1.2810133
9485,1.1314634
9486,1.1314634
9487,1.1314634
9488,1.1314634
9489,1.3694459
9490,1.2936383
9491,1.169486
9492,1.169486
9493,1.169486
9494,1.2952484
9495,1.2180758
9496,1.2884697
9497,1.2884697
9498,1.2596195
9499,1.2596195
9500,1.1530513
9501,1.1819015
9502,1.2884697
9503,1.2884697
9504,1.2884697
9505,1.2884697
9506,1.3314513
9507,1.2936655
9508,1.2936655
9509,1.3142464
9510,1.2952484
9511,1.2952484
9512,1.2952484
9513,1.2952484
9514,1.2952484
9515,1.2952484
9516,1.3142464
9517,1.3142464
9518,1.3142464
9519,1.3010199
9520,1.3010199
9521,1.2952484
9522,1.2952484
9523,1.2952484
9524,1.2952484
9525,1.2936655
9526,1.333927
9527,1.249418
9528,1.3493181
9529,1.107153
9530,1.2200652
9531,1.1506866
9532,1.2560126
9533,1.1861953
9534,1.29783
9535,1.2581824
9536,1.9683397
9537,1.9683397
9538,1.1885504
9539,2.1591702
9540,1.2279508
9541,1.2067511
9542,1.1534988
9543,1.1534988
9544,1.29783
9545,1.2481437
9546,1.2097309
9547,1.4712441
9548,1.2481437
9549,1.2481437
9550,1.2481437
9551,1.2481437
9552,1.2481437
9553,1.2481437
9554,1.2481437
9555,1.1569531
9556,1.1398677
9557,1.1598523
9558,1.2541271
9559,1.2388594
9560,1.2533536
9561,1.7147566
9562,1.3553742
9563,1.243462
9564,1.1907697
9565,1.243462
9566,1.2388594
9567,1.3687048
9568,1.3687048
9569,1.3484832
9570,1.6126267
9571,1.2388594
9572,1.2388594
9573,1.2388594
9574,1.2388594
9575,1.2388594
9576,1.2388594
9577,1.2388594
9578,1.2388594
9579,1.2388594
9580,1.243462
9581,1.3553742
9582,1.243462
9583,1.3687048
9584,1.3687048
9585,1.1229801
9586,1.1229801
9587,1.1229801
9588,1.2271281
9589,1.1971887
9590,1.1971887
9591,1.1971887
9592,1.1971887
9593,1.1229801
9594,1.1971887
9595,1.1971887
9596,1.1971887
9597,1.1971887
9598,1.1971887
9599,1.1229801
9600,1.1229801
9601,1.190495
9602,1.233836
9603,1.233836
9604,1.229768
9605,1.229768
9606,1.1229801
9607,1.1971887
9608,1.1971887
9609,1.228399
9610,1.2255543
9611,1.1027972
9612,1.9152119
9613,1.3307189
9614,1.3687048
9615,1.3484832
9616,1.0760994
9617,1.0760994
9618,1.0760994
9619,1.0760994
9620,1.0760994
9621,1.228399
9622,1.333927
9623,1.7520918
9624,1.2766494
9625,1.2766494
9626,1.4105392
9627,1.4105392
9628,1.4105392
9629,1.2462713
9630,1.4105392
9631,1.4105392
9632,1.4105392
9633,1.4105392
9634,1.6413383
9635,1.2462713
9636,1.2462713
9637,1.1931505
9638,1.312348
9639,1.312348
9640,1.295726
9641,1.295726
9642,1.295726
9643,1.295726
9644,1.295726
9645,1.2462713
9646,1.2462713
9647,1.2462713
9648,1.2462713
9649,1.2462713
9650,1.2462713
9651,1.2462713
9652,1.2462713
9653,1.2462713
9654,1.2462713
9655,1.2462713
9656,1.2318137
9657,1.4604772
9658,1.4307703
9659,1.1161702
9660,1.1452714
9661,1.1452714
9662,1.1452714
9663,1.1852014
9664,1.1931505
9665,1.3202417
9666,1.3202417
9667,1.3202417
9668,1.3202417
9669,1.3202417
9670,1.2777544
9671,1.3353634
9672,1.5971078
9673,1.5971078
9674,1.5971078
9675,1.5971078
9676,1.5971078
9677,1.8833673
9678,1.478853
9679,1.8477129
9680,1.3301065
9681,1.3301065
9682,1.3301065
9683,1.3202417
9684,1.3317972
9685,1.3317972
9686,1.2747444
9687,1.3394371
9688,1.3394371
9689,1.3202417
9690,1.259079
9691,1.3301065
9692,1.3301065
9693,1.1931505
9694,1.1931505
9695,1.1931505
9696,1.1931505
9697,1.1931505
9698,1.3301065
9699,1.3301065
9700,1.3301065
9701,1.3301065
9702,1.3301065
9703,1.8477129
9704,1.3301065
9705,1.1931505
9706,1.1931505
9707,1.2085532
9708,1.1579705
9709,1.0985446
9710,1.1565442
9711,1.0957611
9712,2.4765875
9713,1.2895898
9714,1.2895898
9715,1.2895898
9716,1.2895898
9717,1.2811725
9718,1.2895898
